23611407.47801578	92338.04490847	1530.23221542
24421749.14822976	107253.85612399	1596.32503684
25561328.78617787	113629.83275966	1476.54206685
26994925.06945652	110876.31365982	1193.21063598
28650146.29431240	101240.25207985	821.35202289
30413669.37170389	88477.78632100	455.85247067
32040277.45775890	75545.26942249	372.37323624
33412481.65920173	59522.99763819	147.96744952
34595813.46340669	27816.45577295	104.49498972
35227566.60289408	4229.03512908	84.93927972
35346797.08743507	788.13985501	67.07024194
35215508.27326022	2813.13532201	84.20825716
34826693.02211792	9690.37818285	161.37894438
34086097.68838541	24335.52145817	558.64406831
32924351.12291357	46242.64955156	2128.62268037
31331021.48295696	66857.30835126	5110.46545543
29299343.85412430	81586.03614424	9078.69562586
26952392.94621583	104989.94698283	16348.31617263
24577143.90666668	138035.30046629	30446.74165320
22319960.99613045	185851.76305602	49561.81673515
20430443.75392640	243666.11405288	73186.12504694
19141728.43427116	285976.92114870	100445.41202013
18491140.64960840	284233.49159393	130366.98923138
20111187.16643041	201523.34480962	101776.36710407
19611084.51013783	202515.09592671	146930.76774684
19246816.13743142	356504.00271367	137073.52471288
19446088.34365671	559795.85604163	104604.60031213
20648230.03974845	743467.29257230	69481.10352222
22787913.53026079	979243.37427018	36817.57918955
25444310.85217219	1182756.11696568	21170.92136243
28289520.71402781	1343979.09389377	16255.06494210
30624945.59747567	1449399.34093271	13984.90094795
31791013.37037747	1440679.67307815	13275.02498884
31616180.05222442	1195495.75016456	17475.83799785
30198840.38707282	695874.59888794	25945.85450995
27331324.38132755	281897.92967803	34798.13588027
23190373.41377741	192840.50620643	40386.29321724
19226970.82956277	208379.62289176	47072.81631156
17141025.86874362	222958.76279983	51601.95605888
16132877.46629365	235083.29178304	50963.83407814
15911476.98281419	248921.23727946	45955.54469470
16629481.65419644	287094.70034055	40988.59308529
17976377.23820815	371635.18949944	43012.28937723
19618437.37623127	456696.90469020	52052.99902347
21464262.92131803	489813.11106289	66782.44946588
23481411.56360236	464198.44832282	86176.89584737
36409997.35367093	35655.12197988	1897.24026039
35719735.19560319	40833.57672256	2191.17413341
34581831.96957229	60343.80202150	2574.62986987
32930518.74239232	94551.38403357	3384.25109561
30721160.25003999	132451.94607284	5099.30568760
27937763.44170307	162197.07817647	7956.98102121
24776240.13238399	193734.78294056	11387.11984168
21483078.34364751	224130.04716822	13939.78536970
18395795.46791591	250574.80002011	15759.18614105
15670286.54994900	289628.14100041	17676.76501011
13779181.65967006	321330.53036684	20723.61408967
12879252.79892915	305801.86991855	21623.98732541
12994309.28581483	231321.56469040	20218.84554161
14147878.86716055	152848.81172179	16931.12251530
16462050.78744513	166345.49577392	13040.46784199
19571088.71419610	269690.94339441	11087.43587209
22955125.20155308	378973.56227438	9599.44495898
26483167.11897115	485396.40832926	8081.71780038
29954856.12007409	565135.05071231	6036.62104098
32810594.91415052	587233.28948539	2679.39174388
34895863.41462559	522013.81729949	1380.59636487
36250600.00952283	366693.23592608	866.25507618
36865756.27269949	163658.76220396	429.33841569
34286707.62604216	32705.69038094	442.70123733
33140841.93987244	75774.00090233	984.97093598
31398290.23282842	122932.87285578	1604.50136406
29032213.56821593	157882.51675775	2430.08048254
26077488.35050438	170572.94537146	3365.59820994
22703200.74139468	163720.71921458	5049.51558891
19264341.34291295	159948.43656894	8274.76490851
16259592.82791751	221549.31209043	13737.20636380
14058765.09590310	396739.27988038	20362.45429572
13043755.87226468	565010.59282065	27059.44760228
13656317.78621559	532554.93004208	34553.35931582
15967381.51202312	530926.50208556	42816.85189777
19478001.42596921	695005.64690016	51025.12719170
23540357.62761277	918983.69575317	58817.22774361
27844256.94681921	1141936.38776754	64149.30745466
31965818.85723305	1294427.39785650	65168.43968874
35754322.44800785	1398701.17275578	63424.35515059
38925587.73355108	1354918.14075702	61008.35974409
41338568.71536798	1197392.06279963	56417.77150555
42775775.08871776	1096539.32281281	45560.80274877
42990555.64666637	985878.24451070	31037.84059288
42749884.99235412	850249.95563814	17067.48618171
42907864.15264663	643598.03285717	6427.20923165
37145608.49721777	683.84609544	167.08615616
37124534.89761992	688.38187364	179.87551625
37093505.97868846	685.55631852	204.24902099
37047682.95285153	667.87248608	256.11417898
36977476.01576476	635.08268007	387.23257925
36840572.07743270	1066.26737719	529.56870101
36535997.20165188	5648.10772753	508.24971069
35915478.71652272	22158.54562394	578.60246562
34850539.63212938	58213.69885263	1141.59366164
33260608.81343808	107916.34628212	2546.99693167
31092371.33416878	150263.75068316	4614.08730590
28407968.42580662	193526.51089651	7717.11716937
25444063.62833890	268621.74444541	11315.97951722
22532095.29493852	370694.93749508	14489.62812202
20018273.87668201	477836.30649853	16449.37873265
18320329.01374044	560300.81721628	17191.56434690
17881155.31848700	566283.96578468	17054.98414729
18550868.81066849	491542.15988962	18735.01948856
20039911.63226006	425826.16502990	24391.43448483
22058682.24134517	443328.83370958	32701.41991321
24186905.53438301	533100.97133406	44168.65714141
25996884.65518536	633856.93711747	59008.74387035
27333452.59927754	734760.60641093	74861.93687609
44681387.81013014	81895.99702666	13164.64917926
42513707.47763120	76421.64161995	13890.41528745
39692147.94430704	74298.57882954	12583.09747479
36400141.62961958	88600.07901963	9832.37955867
32971965.35396195	128428.50584692	6464.03984608
29826230.42663419	183799.45230917	3108.25061872
27565848.26400069	220959.77473556	1970.30459973
26461718.63922268	198296.55438287	1725.44704645
26807964.86260840	180717.04149430	1186.40844358
27842644.47167222	135124.58531498	871.32549779
29261413.31372949	90242.54972355	745.23841665
30761932.93302302	81467.97728955	589.04546019
31933762.59269591	85503.59505457	536.75894017
32482252.69749279	75214.17057116	711.63635550
32282845.10695361	56716.67442480	1110.71458714
31348829.49236787	55455.12928294	1498.57924425
29997036.64596715	80918.13282141	1818.69073501
28636554.59333554	121648.18742997	2050.81924464
27588196.70695085	164994.73056154	2111.70184298
26981621.58678545	201122.71725944	1856.22449140
26964681.08349147	206475.00099825	1458.84059774
27536350.85643190	169748.59418301	1130.00596996
28501904.06438726	115063.46521467	996.47117656
34532306.69675519	12980.94886295	1838.09450151
33852233.59867378	31248.30109972	6542.30585239
32910197.63398477	52986.91957479	14518.23401193
31763170.20267810	76732.34986829	27701.72502609
30511824.74363983	150293.97737101	46362.35344514
29462771.56002121	285581.34754220	65823.10845048
29115633.20905039	413114.43988321	86835.86389052
29740515.77208372	520780.96208196	109438.07755981
31346122.84889717	596135.25640600	130174.79904459
33793884.14179897	621075.46195999	140588.06860180
36570668.17960781	604392.90484096	129875.12038777
39153344.04226381	575975.15631376	98048.13266338
41050423.87736016	512722.71736507	71279.96987748
42051247.39408141	343739.96676579	56026.71417364
41934057.34071963	148578.48055144	39933.13370441
40625030.03230634	83353.36460104	27673.10888167
38821699.12450930	67707.49816272	20510.12908839
37382460.05799048	46606.59973150	13453.79963988
36534804.56056590	30256.53952243	6130.57138806
36171629.53300327	13392.91316304	1653.79647122
35771067.41653591	2905.94566857	226.52643679
35573360.03728797	289.27701877	163.06492746
35519382.03578924	240.09909622	110.43966509
35576895.03283333	285.43650572	67.71944090
35626101.44439195	294.67799444	82.78303031
35688194.56734837	304.75100108	98.42500822
35760321.16767158	315.27473646	116.49159768
35826290.05510251	330.60549567	196.00999323
35834173.07829881	947.63722348	327.22865712
35689194.17377355	4020.71083241	373.81162511
35325808.83580548	11367.67936202	531.60395747
34715292.22303358	21001.41440477	807.40563258
33835146.30058330	28616.86432831	1085.82650045
32674588.89094219	42274.27434119	1350.09371172
31394762.13893901	70083.16451694	1574.67888269
30229402.79267336	103577.45779994	1686.72011661
29405724.54039422	132913.22376525	1607.14319528
29081908.02387183	151309.13752124	1248.25412497
29392732.07371007	146404.03417197	820.68302907
30252856.36349854	116520.49197769	592.71469229
31435180.47562679	80878.81197723	473.99454251
32744645.91150975	61527.39089768	313.32458213
34023592.00249574	46058.59053761	254.71140907
34978433.24322334	19118.41447709	248.24397352
35439571.37406971	2184.70432259	252.46174257
35535774.71465796	311.26446197	196.38539395
35681160.06377043	170.87171190	86.57756102
35702700.17248604	163.79832327	88.23887529
35728236.08154206	155.60144751	91.76658334
35756453.35947603	151.30086602	99.83676736
35772378.33332196	210.34994687	118.81215650
35739662.93406216	789.55096471	120.29620864
35570406.12436604	3902.33916947	159.00752690
35136755.64035402	16114.69330187	316.93084041
34326981.53741112	40528.15747907	942.47057870
33076638.89454368	71663.66207538	2023.70629483
31324186.64030704	98965.94950048	3823.84822454
29048591.66527108	117429.16124612	7179.60159099
26379136.76676003	136719.75995878	11913.99268501
23613109.22461287	156351.95020969	17330.56066870
20958646.11916078	178165.32583193	23024.97951033
18591185.07611706	209229.37679868	27839.64604947
16774764.30575013	226099.99257822	31019.08127504
15566113.41026817	221458.87621147	32239.27042259
14694958.19006727	209792.60207300	32427.97394156
14134193.75206733	220672.55216676	31102.52792774
13797680.76893632	247788.26309795	28531.88676874
13431784.53527130	251994.88781609	26473.40222019
12818116.98271962	252371.44336780	24899.65560978
33690298.24601093	440548.46418081	31275.10205041
34400774.88251688	523117.56020524	30380.34223833
35201967.77301744	576350.13836966	26802.33745968
35926503.73652059	577217.22248967	20965.55639473
36290280.49447037	520077.07884573	13898.50939155
36012111.10399628	427102.55927887	6454.07964823
34902802.03224570	309510.21666548	4933.46435850
33006172.85652006	176150.38237855	6805.26539943
29801104.79810208	206756.74720722	10406.47369018
26608177.41146690	364390.91650890	14604.55980478
24155612.37182341	659091.33750733	18841.42931230
22661700.39645668	996407.82118244	21986.09635997
22583617.05145580	1245376.41585950	23793.66250628
24046888.56509802	1340918.88415932	24482.72452429
26828477.88767476	1352771.88659344	25458.78515876
30283658.39799665	1421466.16988922	25335.69378544
33519558.76613621	1530586.31557562	21920.33873432
35928199.52419126	1612827.09973170	20004.40208997
37287770.21365847	1562135.84529237	23131.83326221
37032939.27525819	1444018.13505642	27931.18333364
35080231.65245138	1538138.25895475	32826.47424002
32500250.98201777	1814315.16604451	35230.54107454
30656747.63830952	1909156.84068583	37411.52171115
52381060.66875175	204014.02186525	15684.72402864
50240292.34747584	197173.38557505	16212.22578423
47553973.66972141	188563.22034897	14587.26724889
44452521.58758877	176547.54354880	11149.11314234
41129297.35214617	158962.09354025	6766.70282483
37796667.18407501	136812.55871491	2486.86042654
34875430.98855671	110026.90269651	1803.11371672
32336616.38294733	75097.90188021	1947.56311769
30293993.89267125	66405.53454485	1877.13964954
28590819.66648664	88956.90949247	2188.65774794
26914269.07708934	127990.38685968	2461.94571456
25537933.38681376	175605.59147751	2521.00828686
24734884.77989367	213885.68512486	2183.34675635
24723800.78059984	216620.59803258	1725.85699076
25495831.38497319	175733.05268704	1350.20558889
26898925.34938012	118052.52771390	1156.50072991
28630487.65791703	82774.42868524	918.61460377
30407284.90477737	78964.78932206	623.26148147
31856306.18222429	69787.14537011	690.54708554
32814831.52023087	44162.51406516	975.66361855
33207893.96969367	22472.27958943	1279.45166878
33185133.21622704	11531.77490057	812.51470947
32904906.37793541	11386.93342277	493.28966828
11664992.96095012	187701.67941751	44878.46113481
11811946.78686356	251452.33247189	58651.24269575
12172930.92200441	335197.25022934	71594.16061797
12989453.03686231	403085.17160515	80653.56456811
14199571.82483968	430698.74544798	89480.96738363
15866099.12478912	431572.67497662	98471.41444190
17935798.81857707	413726.50855803	106195.87194125
20290658.10999748	387296.53341630	104450.84558297
22446197.18286132	385451.69084145	97257.55461484
25013858.68237771	398332.07927705	89994.86548876
27260366.15143684	398291.91515550	78545.40775708
29352920.27923117	378432.96763496	61306.26988673
31014599.04515863	352779.08659722	43408.89905655
32661846.00488232	349101.06439880	24878.67856326
34016478.08728936	325421.24446057	10441.26033846
35071320.56185524	275247.71579939	4294.47622591
35763317.11096798	204869.11405216	2037.19169625
36502128.25783485	41690.26042893	521.37754560
35920251.53308570	13347.08499388	239.44370945
35713399.05970389	6520.08712014	129.85726358
35574678.97081578	158.70636212	45.22170480
35572572.92159858	158.66297209	43.78888668
35571167.65033820	158.83280624	43.38710638
35391345.47255942	1844.12996052	179.45646723
35080986.92566808	7383.34422707	270.33149977
34513811.80302639	18986.25429476	514.32478559
33615470.07349464	35759.59687971	892.69692222
32363821.06332042	48596.83626240	1248.03886723
30795298.43539194	61533.79182373	1555.03902729
29096124.14045631	81882.49764803	1883.92918668
27422097.78062575	124842.52883717	2139.32245765
26157747.34257188	169011.83455344	2314.77913144
25545506.80071838	200615.89737763	2309.77593410
25734958.23404022	199027.13686628	2110.06034629
26658967.08661895	161215.45863110	1540.63243358
28135976.80873768	108209.31365982	978.53449975
29837503.30516710	84555.24767335	787.85718672
31455183.72148000	77245.26515696	691.70339390
32616218.73360361	59435.38627448	502.87462798
33263817.47561654	24581.36117471	323.72419820
33115085.34859901	12188.12464770	771.46751881
32467686.73893160	15154.20713477	2042.98366179
31514440.03582292	23325.73544140	4089.67034224
30419779.31585848	31063.34114229	6911.95123952
29279629.52900018	36625.14153389	10383.64861817
28193744.16092343	38873.44270420	14194.33103515
18245166.62584282	49046.12276571	40584.56319956
17683589.85067410	57956.36774889	43958.65749689
16921520.64415283	68049.38801256	46571.39684468
16000880.29486224	80805.85100538	51845.85203198
15018018.47283752	99493.86999559	59573.56811395
13954492.38041677	139622.85018720	63977.46102597
13087210.88054545	177831.66782927	63352.98107552
12402355.72280255	210256.74032273	58454.21036252
12149784.03911110	245185.88580885	50482.47415245
12182487.62184274	275147.63502353	36701.06970990
12627049.72744775	294475.79791867	28408.53320778
13448416.36997503	324604.22047018	27248.63105839
14765722.53126615	359437.90945378	30443.54489479
16613657.84710739	401179.94811842	34916.34436761
19395336.46178558	473975.96914923	40521.18060493
22512037.45031055	567423.51957749	44163.28712837
26195823.71496689	701739.96974876	45480.08707230
29738450.66005023	777720.25733072	44815.21486110
33018807.21855534	854718.79522591	41541.71652766
35576157.37509824	873161.40852041	34830.04479958
37338259.52421208	773430.00195947	22385.86635446
38077248.03550275	553309.39547104	11997.81166370
37968746.47695899	315025.78630645	5644.93341676
31350897.71610703	97849.48080045	2233.97203169
29625863.55942845	152535.08382601	2989.54622856
27345674.63157229	216637.60509321	5547.72249933
24488318.91348510	265422.89210875	9017.13006862
21342755.96351431	332357.98818554	16123.12482494
18242924.72590877	479141.26376037	25613.17472947
15871798.62502687	774405.93754431	35716.62671355
15007139.20134264	1019336.09236454	44992.93831943
16017942.07932025	1026565.45383781	57005.71621535
18955634.93665638	799296.41031719	70311.29738598
23405322.91132603	777263.44908881	78976.66400012
28177179.53197945	963166.61245341	83071.72045707
32761036.35894950	1357470.16439445	84919.80926173
36279921.39561182	1646019.91091375	82067.52279585
38567408.63563378	1775201.34875459	81786.55485443
39162562.02395578	1738088.15840960	81748.94446875
38314816.81866486	1769321.10782850	81691.79971053
37445844.12935419	1834649.66969985	82823.68360765
37353989.14405508	1957607.27071200	82967.15404842
38069463.75026675	1877968.26843182	88841.01135132
40937173.76060537	1569603.95563453	89174.90869698
45165081.39044173	1405161.78795783	85322.38591690
49971095.66516931	1430108.11422270	67950.18311034
29939535.68950732	27494.93992576	12266.87958486
29026551.21841328	52395.34744076	13709.69791636
28012070.56552207	94680.82157317	13689.54836494
27021309.78554693	158084.70736227	12051.63766205
26407679.78856920	203607.75303398	8892.08341041
26275340.09580085	223409.67713964	4861.43785308
26847183.56113815	203412.02769094	2690.16764403
28044042.74988722	151033.09051388	1891.45117658
29762134.28343415	109104.16893016	1422.50075666
31441494.88657683	78282.20632447	885.74406037
33047253.79136279	73338.97273488	799.68179671
34022296.12141653	58748.07272941	1115.59202121
34307412.95657557	33594.42577636	1331.32206959
33595971.64009968	39886.16453083	1934.34123736
32344588.30655596	49505.79322243	2666.30986317
30790260.82574495	54436.75828706	3432.11473303
28860135.62712286	58283.66872979	4049.61690836
26790191.30024128	62222.22058726	4982.01706089
24753513.67101984	73865.49240001	7012.13638927
22921270.18303196	90613.87407718	9676.21857901
21334661.71518142	107147.00478406	12811.44685969
20105010.19325436	116377.27189525	16524.97330544
19254387.65924357	130199.32916459	20001.72954421
15441818.75743731	85115.55695143	60830.35439626
15240112.93919652	92767.76788987	79227.83707872
14952319.99527439	114794.01740301	90232.35919459
14708793.22699845	136101.49185858	90334.48110176
14496956.80851961	155809.65143921	83513.77206409
14422667.42884338	177293.15909408	75598.95420405
14537423.18513096	203322.85569968	69687.43116571
15036545.62502122	248572.23159398	64166.84056455
16064877.47888085	325320.77298051	56761.79638060
17575856.18988544	386941.52707891	48495.00401473
19616442.37163240	430800.79532718	46270.96379760
22474242.58923488	501869.17941960	47279.56205163
25688791.34440456	582713.46567893	48562.73347972
28758394.95068383	645881.55860926	46548.09317770
31383142.66417693	707479.90353610	45126.84321664
33330915.01528667	766854.08985220	39428.31674500
34110908.84895135	741440.47923122	37753.02020956
33559621.94815640	640332.45688831	38677.04475280
31792226.89997495	558400.36017895	42092.60760176
29390720.93969550	451239.99641857	48838.42891552
26036638.99392024	436418.19634758	55477.21832446
22659303.48369417	474961.66167982	53072.63309663
20455565.36077447	482922.95345813	44945.79636578
32635703.51292889	396773.83455591	128761.58849047
31942707.20186117	492681.08645088	156542.40738866
31113100.89290565	588443.28842213	173395.38709664
30046303.93632459	640831.27683691	176024.82019405
28813185.39699296	645538.67111496	164117.72644240
27345744.45450109	599332.19280585	140873.33381433
25753347.29158697	512770.20999260	129745.83332345
23923684.23852086	394135.45889047	117660.99394233
22121449.77546456	305072.93450122	86189.83035081
20026364.89243572	321795.71413004	74701.86405646
19036307.12862323	471837.47397101	63860.61602897
18840130.01852779	679960.12547005	61501.05661957
20241115.01023464	842574.83613001	57443.09621934
22702800.47139795	1011150.04239742	55643.22884169
25892180.93384840	1247891.16185164	56684.09369727
29188683.40839893	1500556.10319606	55489.01859328
32050591.78978309	1721698.79516451	50211.62712362
33716112.55972961	1808663.40400290	46339.64678016
33982206.78349483	1656713.75937212	46637.01823196
32782341.20715724	1241788.12473999	49941.94416634
30641528.17172782	759557.78906232	59440.57022992
27208954.91525223	663875.96236806	72711.14938884
24046293.44257160	623233.52345349	81422.20859382
11501343.38033370	190982.36889878	11542.51620823
11923491.17166585	273817.76514369	18157.90854447
12688124.29089106	336622.79026790	28904.49497256
13639516.41802557	380899.84377338	42207.15625104
14860741.48509615	464789.36152574	50589.52614178
16003270.88356182	572971.90399998	56014.44422756
16924050.24364767	731282.25064979	58623.64611134
17230509.76425297	830860.76702058	55253.12151013
17002801.57504597	852031.15923436	44186.74960338
16121874.36047642	755255.17719438	36677.14417882
14765393.23592842	579897.17366821	33249.20599298
12944581.98580650	456884.93977838	33495.06632137
11433661.02081940	404424.81814087	28664.45700044
10047850.02992093	408758.76281508	34549.33782883
9783848.35640141	342504.49265207	43041.48390718
10322222.63542287	174197.68609392	48854.78072140
11645328.50230928	165136.18232880	53641.20825047
13064496.38227976	190861.07095926	55220.18460422
14323410.37320003	223391.61215000	54888.46846345
15379403.33268835	242391.45864077	52041.14668991
16105237.45478448	228234.88695006	46813.44232529
16399403.41181701	202014.04909472	43867.09659377
16389666.53652525	170777.90518051	43877.38878342
17719930.06893418	158274.13948897	58608.65897046
18929150.82891825	222825.37618460	74437.67689812
20508111.32069364	338300.65136883	94998.35885339
22158456.31457227	478688.83585631	109878.65376588
23733619.37297447	638756.99775773	120292.82280902
24927963.50865865	743863.72631645	125993.48111714
25502740.62692920	767370.89428020	122375.16583967
25395912.91938452	695762.43919061	120760.80282725
24686538.61614975	550760.99625019	113009.66519145
23332689.15056532	412809.69103583	93789.19918340
22069653.35361978	298783.88838426	68991.78385354
20629505.43733748	274123.33015310	54439.26521319
20002152.47854798	269973.68986898	48359.38318637
20088011.81881274	249275.21480538	49428.33924812
21297260.35679649	268065.41951065	55856.36506341
23051318.00889713	284645.06302723	63690.32502308
25117930.62028011	331987.12603382	67240.38663789
27262462.55037463	439979.04753930	65583.73648000
29026944.21819807	570455.24576495	57818.58292840
30129121.51160435	672065.25885016	46400.01552404
30502174.31286484	694029.77238169	35245.66580401
30160099.53224500	596110.13963687	21834.63773750
29439659.85266522	393841.41016444	13773.02260652
19783197.12764163	23999.73624046	3559.96478845
20808667.03818380	31728.33502606	4051.17818282
22111830.95449870	42775.06641989	4437.56809759
23627886.09722037	59523.44209427	4395.89007046
25162007.66725591	81538.92622866	3838.83931422
26513323.66554276	106508.10356500	2990.58871998
27360542.10406421	122715.58424369	2566.49115649
27600953.61728718	118916.68389002	2660.62676878
27181987.86368086	88244.72835310	2855.39780969
25986801.96081369	69707.23446615	4456.21870395
24354814.15745053	63069.35169409	8156.52290801
22569919.35302863	58834.62294746	13030.33297585
20707346.98205271	70598.34708099	19804.93674972
18983105.58430662	83214.24573298	27034.72910183
17464315.43391701	93953.97122960	34351.08217592
16138434.01751603	105160.96566499	39997.56595677
15027974.83747802	121068.82996242	40676.70658453
14143318.34066401	138825.71577534	40529.17992206
13482971.39022998	156249.07900004	38737.21757232
12996957.53415716	168168.62256611	32240.23519763
12747461.32780947	167182.11245717	24232.51358171
12721049.52359100	139385.76299664	19283.25053120
12907714.51165305	107223.08464405	18281.41994222
24841140.88826748	60080.01055459	37325.67084198
